,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,508.73
,,,,,,,,,,,,,,,,,517.31
,,,,,,,,,,,,,,,,,530
,,,,,,,,,,,,,,,,,519.54
,,,,,,,,,,,,,,,,,512.54
,,,,,,,,,,,,,,,,,517.07
,,,,,,,,,,,,,,,,,509.3
,,,,,,,,,,,,,,,,,505.66
,,,,,,,,,,,,,,,,,509.64
,,,,,,,,,,,,,,,,,516.37
,,,,,,,,,,,,,,,,,510.19
,,,,,,,,,,,,,,,,,502.16
,,,,,,,,,,,,,,,,,507.32
,,,,,,,,,,,,,,,,,516.55
,,,,,,,,,,,,,,,,,509.16
,,,,,,,,,,,,,,,,,501.87
,,,,,,,,,,,,,,,,,508.74
,,,,,,,,,,,,,,,,,505.16
,,,,,,,,,,,,,,,,,513.85
,,,,,,,,,,,,,,,,,535.08
,,,,,,,,,,,,,,,,,506.81
,,,,,,,,,,,,,,,,,552.12
,,,,,,,,,,,,,,,,,515.75
,,,,,,,,,,,,,,,,,504.94
,,,,,,,,,,,,,,,,,505.79
,,,,,,,,,,,,,,,,,525.51
,,,,,,,,,,,,,,,,,505.06
,,,,,,,,,,,,,,,,,539.59
,,,,,,,,,,,,,,,,,526.48
,,,,,,,,,,,,,,,,,521.85
,,,,,,,,,,,,,,,,,505.51
,,,,,,,,,,,,,,,,,504.41
,,,,,,,,,,,,,,,,,508.35
,,,,,,,,,,,,,,,,,507.75
,,,,,,,,,,,,,,,,,538.87
,,,,,,,,,,,,,,,,,564.24
,,,,,,,,,,,,,,,,,523.86
,,,,,,,,,,,,,,,,,518.05
,,,,,,,,,,,,,,,,,506.45
,,,,,,,,,,,,,,,,,519.34
,,,,,,,,,,,,,,,,,537.78
,,,,,,,,,,,,,,,,,525.34
,,,,,,,,,,,,,,,,,509.47
,,,,,,,,,,,,,,,,,502.35
,,,,,,,,,,,,,,,,,506.28
,,,,,,,,,,,,,,,,,830.03
,,,,,,,,,,,,,,,,,605.8
,,,,,,,,,,,,,,,,,524.17
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,25198.19
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
